40
40
19,1,1,1,1,1,1,1,17,18,18,18,18,18,18,16,1,1,1,1,1,1,1,11,12,1,1,1,1,1,1,1,1,1,1,1,1,17,18,18,
18,22,1,1,1,1,1,1,14,18,18,18,18,18,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,18,18,18,
18,19,1,1,1,1,1,1,1,14,15,15,15,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,18,18,18,
18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,18,18,18,
18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,18,18,18,18,
18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,18,18,18,18,
18,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,18,18,18,18,
19,1,1,1,1,1,1,1,1,1,1,1,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,18,18,18,18,
19,1,1,1,1,1,1,1,1,1,1,5,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,18,18,18,
18,22,1,1,1,1,1,1,1,1,1,5,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,18,18,18,
18,19,1,1,1,1,1,1,1,1,1,5,2,2,6,1,1,1,1,1,1,1,1,1,20,21,21,21,22,1,1,1,1,1,1,1,17,18,18,18,
18,19,1,1,1,1,1,1,1,1,1,1,7,8,1,1,1,1,1,1,1,1,1,20,18,18,18,18,19,1,1,1,1,1,1,1,14,18,18,18,
18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,18,18,18,18,18,19,1,1,1,1,1,1,1,1,17,18,18,
18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,18,18,18,18,18,18,19,1,1,1,1,1,1,1,1,14,18,18,
18,18,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,18,18,18,18,18,18,16,1,1,1,1,1,1,1,1,1,17,18,
18,18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,18,18,18,18,18,16,1,1,1,1,1,1,1,1,1,1,17,18,
18,18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,15,15,16,1,1,1,1,1,1,1,1,1,1,1,17,18,
18,18,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,18,
18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,18,
18,18,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,18,
18,18,18,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,18,
18,18,18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,18,
18,18,18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,18,
18,18,18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,18,
18,18,18,18,21,21,21,21,21,21,21,21,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,18,
18,18,18,18,18,18,18,18,18,18,18,18,18,21,21,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,21,21,21,18,18,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,18,18,18,18,18,18

